virtual_meter_id,gap_start_time,gap_end_time,gap_length_minutes
BBDL02_e8dd_4431a,2024-10-26 02:29:00+00:00,2024-10-26 03:00:00+00:00,30
BBDL02_e8dd_4431a,2024-10-26 04:59:00+00:00,2024-10-26 05:30:00+00:00,30
BBDL02_e8dd_4431a,2024-10-26 06:59:00+00:00,2024-10-26 07:30:00+00:00,30
BBDL02_e8dd_4431a,2024-10-26 10:29:00+00:00,2024-10-26 11:00:00+00:00,30
BBDL02_e8dd_4431a,2024-10-26 15:29:00+00:00,2024-10-26 16:00:00+00:00,30
BBDL02_e8dd_4431a,2024-10-26 16:59:00+00:00,2024-10-26 17:30:00+00:00,30
BBDL02_e8dd_4431a,2024-10-26 19:29:00+00:00,2024-10-26 20:00:00+00:00,30
BBDL02_e8dd_4431a,2024-10-27 00:29:00+00:00,2024-10-27 01:00:00+00:00,30
BBDL02_e8dd_4431a,2024-10-27 03:59:00+00:00,2024-10-30 04:00:00+00:00,4320
BBDL02_e8dd_4431a,2024-10-30 04:29:00+00:00,2024-10-30 05:00:00+00:00,30
BBDL02_e8dd_4431a,2024-10-30 05:59:00+00:00,2024-10-30 06:30:00+00:00,30
BBDL02_e8dd_4431a,2024-10-30 08:29:00+00:00,2024-10-30 09:00:00+00:00,30
BBDL02_e8dd_4431a,2024-10-30 14:29:00+00:00,2024-10-30 15:00:00+00:00,30
BBDL02_e8dd_4431a,2024-10-30 16:29:00+00:00,2024-10-30 17:00:00+00:00,30
BBDL02_e8dd_4431a,2024-10-30 17:29:00+00:00,2024-10-30 18:00:00+00:00,30
BBDL02_e8dd_4431a,2024-10-30 19:59:00+00:00,2024-10-30 20:30:00+00:00,30
BBDL02_e8dd_4431a,2024-10-30 22:29:00+00:00,2024-10-30 23:00:00+00:00,30
BBDL02_e8dd_4431a,2024-10-31 00:59:00+00:00,2024-10-31 01:30:00+00:00,30
BBDL02_e8dd_4431a,2024-10-31 04:59:00+00:00,2024-11-01 11:55:00+00:00,1855
BBDL02_e8dd_4431a,2024-11-01 11:59:00+00:00,2024-11-01 12:30:00+00:00,30
BBDL02_e8dd_4431a,2024-11-01 16:59:00+00:00,2024-11-01 17:30:00+00:00,30
BBDL02_e8dd_4431a,2024-11-01 17:59:00+00:00,2024-11-01 18:30:00+00:00,30
BBDL02_e8dd_4431a,2024-11-01 19:29:00+00:00,2024-11-01 20:00:00+00:00,30
BBDL02_e8dd_4431a,2024-11-01 21:59:00+00:00,2024-11-01 22:30:00+00:00,30
BBDL02_e8dd_4431a,2024-11-02 00:59:00+00:00,2024-11-02 01:30:00+00:00,30
BBDL02_e8dd_4431a,2024-11-02 13:59:00+00:00,2024-11-02 14:30:00+00:00,30
BBDL02_e8dd_4431a,2024-11-02 17:29:00+00:00,2024-11-02 18:00:00+00:00,30
BBDL02_e8dd_4431a,2024-11-02 18:59:00+00:00,2024-11-02 19:30:00+00:00,30
BBDL02_e8dd_4431a,2024-11-02 22:29:00+00:00,2024-11-02 23:00:00+00:00,30
BBDL02_e8dd_4431a,2024-11-02 23:29:00+00:00,2024-11-03 00:00:00+00:00,30
BBDL02_e8dd_4431a,2024-11-03 05:59:00+00:00,2024-11-03 06:30:00+00:00,30
BBDL02_e8dd_4431a,2024-11-03 13:29:00+00:00,2024-11-03 14:00:00+00:00,30
BBDL02_e8dd_4431a,2024-11-03 17:59:00+00:00,2024-11-03 18:30:00+00:00,30
BBDL02_e8dd_4431a,2024-11-03 20:29:00+00:00,2024-11-03 21:00:00+00:00,30
BBDL02_e8dd_4431a,2024-11-04 03:59:00+00:00,2024-11-04 04:30:00+00:00,30
BBDL02_e8dd_4431a,2024-11-04 05:01:00+00:00,2024-11-04 05:03:00+00:00,1
BBDL02_e8dd_4431a,2024-11-04 05:29:00+00:00,2024-11-04 06:00:00+00:00,30
BBDL02_e8dd_4431a,2024-11-04 07:59:00+00:00,2024-11-04 08:30:00+00:00,30
BBDL02_e8dd_4431a,2024-11-04 09:29:00+00:00,2024-11-04 10:00:00+00:00,30
BBDL02_e8dd_4431a,2024-11-04 14:59:00+00:00,2024-11-04 15:30:00+00:00,30
BBDL02_e8dd_4431a,2024-11-04 15:59:00+00:00,2024-11-04 16:30:00+00:00,30
BBDL02_e8dd_4431a,2024-11-05 04:59:00+00:00,2024-11-05 05:30:00+00:00,30
BBDL02_e8dd_4431a,2024-11-05 06:59:00+00:00,2024-11-05 07:30:00+00:00,30
BBDL02_e8dd_4431a,2024-11-05 09:59:00+00:00,2024-11-05 10:30:00+00:00,30
BBDL02_e8dd_4431a,2024-11-05 14:29:00+00:00,2024-11-05 15:00:00+00:00,30
BBDL02_e8dd_4431a,2024-11-05 22:29:00+00:00,2024-11-05 23:00:00+00:00,30
BBDL02_e8dd_4431a,2024-11-06 00:59:00+00:00,2024-11-06 01:30:00+00:00,30
BBDL02_e8dd_4431a,2024-11-06 02:29:00+00:00,2024-11-06 03:00:00+00:00,30
BBDL02_e8dd_4431a,2024-11-06 03:59:00+00:00,2024-11-06 04:30:00+00:00,30
BBDL02_e8dd_4431a,2024-11-06 05:59:00+00:00,2024-11-06 06:30:00+00:00,30
BBDL02_e8dd_4431a,2024-11-06 08:29:00+00:00,2024-11-06 09:00:00+00:00,30
BBDL02_e8dd_4431a,2024-11-06 09:59:00+00:00,2024-11-06 10:30:00+00:00,30
BBDL02_e8dd_4431a,2024-11-06 12:59:00+00:00,2024-11-06 13:30:00+00:00,30
BBDL02_e8dd_4431a,2024-11-06 14:59:00+00:00,2024-11-06 15:30:00+00:00,30
BBDL02_e8dd_4431a,2024-11-06 16:59:00+00:00,2024-11-06 17:30:00+00:00,30
BBDL02_e8dd_4431a,2024-11-06 18:29:00+00:00,2024-11-06 19:00:00+00:00,30
BBDL02_e8dd_4431a,2024-11-06 22:59:00+00:00,2024-11-06 23:30:00+00:00,30
BBDL02_e8dd_4431a,2024-11-06 23:59:00+00:00,2024-11-07 00:30:00+00:00,30
BBDL02_e8dd_4431a,2024-11-07 01:29:00+00:00,2024-11-07 02:00:00+00:00,30
BBDL02_e8dd_4431a,2024-11-07 05:59:00+00:00,2024-11-07 06:30:00+00:00,30
BBDL02_e8dd_4431a,2024-11-07 06:59:00+00:00,2024-11-07 07:30:00+00:00,30
BBDL02_e8dd_4431a,2024-11-07 09:29:00+00:00,2024-11-07 10:00:00+00:00,30
BBDL02_e8dd_4431a,2024-11-07 11:59:00+00:00,2024-11-07 12:30:00+00:00,30
BBDL02_e8dd_4431a,2024-11-07 18:59:00+00:00,2024-11-07 19:30:00+00:00,30
BBDL02_e8dd_4431a,2024-11-07 22:29:00+00:00,2024-11-07 23:00:00+00:00,30
BBDL02_e8dd_4431a,2024-11-08 02:29:00+00:00,2024-11-08 03:00:00+00:00,30
BBDL02_e8dd_4431a,2024-11-08 05:59:00+00:00,2024-11-08 06:30:00+00:00,30
BBDL02_e8dd_4431a,2024-11-08 08:59:00+00:00,2024-11-08 09:30:00+00:00,30
BBDL02_e8dd_4431a,2024-11-08 09:59:00+00:00,2024-11-08 10:30:00+00:00,30
BBDL02_e8dd_4431a,2024-11-08 14:59:00+00:00,2024-11-08 15:30:00+00:00,30
BBDL02_e8dd_4431a,2024-11-09 00:29:00+00:00,2024-11-09 01:00:00+00:00,30
BBDL02_e8dd_4431a,2024-11-09 01:59:00+00:00,2024-11-09 02:30:00+00:00,30
BBDL02_e8dd_4431a,2024-11-09 03:29:00+00:00,2024-11-09 04:00:00+00:00,30
BBDL02_e8dd_4431a,2024-11-09 10:59:00+00:00,2024-11-09 11:30:00+00:00,30
BBDL02_e8dd_4431a,2024-11-09 12:29:00+00:00,2024-11-09 13:00:00+00:00,30
BBDL02_e8dd_4431a,2024-11-09 15:29:00+00:00,2024-11-09 16:00:00+00:00,30
BBDL02_e8dd_4431a,2024-11-09 16:29:00+00:00,2024-11-09 17:00:00+00:00,30
BBDL02_e8dd_4431a,2024-11-09 18:29:00+00:00,2024-11-09 19:00:00+00:00,30
BBDL02_e8dd_4431a,2024-11-09 20:29:00+00:00,2024-11-09 21:00:00+00:00,30
BBDL02_e8dd_4431a,2024-11-09 21:59:00+00:00,2024-11-09 22:30:00+00:00,30
BBDL02_e8dd_4431a,2024-11-09 23:29:00+00:00,2024-11-10 00:00:00+00:00,30
BBDL02_e8dd_4431a,2024-11-10 00:29:00+00:00,2024-11-10 01:00:00+00:00,30
BBDL02_e8dd_4431a,2024-11-10 03:29:00+00:00,2024-11-10 04:00:00+00:00,30
BBDL02_e8dd_4431a,2024-11-10 06:29:00+00:00,2024-11-10 07:00:00+00:00,30
BBDL02_e8dd_4431a,2024-11-10 07:59:00+00:00,2024-11-10 08:30:00+00:00,30
BBDL02_e8dd_4431a,2024-11-10 09:29:00+00:00,2024-11-10 10:00:00+00:00,30
BBDL02_e8dd_4431a,2024-11-10 12:29:00+00:00,2024-11-10 13:00:00+00:00,30
BBDL02_e8dd_4431a,2024-11-10 17:29:00+00:00,2024-11-10 18:00:00+00:00,30
BBDL02_e8dd_4431a,2024-11-10 19:29:00+00:00,2024-11-10 20:00:00+00:00,30
BBDL02_e8dd_4431a,2024-11-10 20:29:00+00:00,2024-11-10 21:00:00+00:00,30
BBDL02_e8dd_4431a,2024-11-10 22:59:00+00:00,2024-11-10 23:30:00+00:00,30
BBDL02_e8dd_4431a,2024-11-11 01:29:00+00:00,2024-11-11 02:00:00+00:00,30
BBDL02_e8dd_4431a,2024-11-11 02:59:00+00:00,2024-11-11 03:30:00+00:00,30
BBDL02_e8dd_4431a,2024-11-11 04:59:00+00:00,2024-11-11 05:30:00+00:00,30
BBDL02_e8dd_4431a,2024-11-11 05:59:00+00:00,2024-11-11 06:30:00+00:00,30
BBDL02_e8dd_4431a,2024-11-11 08:59:00+00:00,2024-11-11 09:30:00+00:00,30
BBDL02_e8dd_4431a,2024-11-11 11:50:00+00:00,2024-11-11 11:54:00+00:00,3
BBDL02_e8dd_4431a,2024-11-11 21:29:00+00:00,2024-11-11 22:00:00+00:00,30
BBDL02_e8dd_4431a,2024-11-11 23:59:00+00:00,2024-11-12 00:30:00+00:00,30
BBDL02_e8dd_4431a,2024-11-12 07:59:00+00:00,2024-11-12 08:30:00+00:00,30
BBDL02_e8dd_4431a,2024-11-12 08:59:00+00:00,2024-11-12 09:30:00+00:00,30
BBDL02_e8dd_4431a,2024-11-12 12:59:00+00:00,2024-11-12 13:30:00+00:00,30
BBDL02_e8dd_4431a,2024-11-12 19:29:00+00:00,2024-11-12 20:00:00+00:00,30
BBDL02_e8dd_4431a,2024-11-13 01:59:00+00:00,2024-11-13 02:30:00+00:00,30
BBDL02_e8dd_4431a,2024-11-13 03:59:00+00:00,2024-11-13 04:30:00+00:00,30
BBDL02_e8dd_4431a,2024-11-13 06:29:00+00:00,2024-11-13 07:00:00+00:00,30
BBDL02_e8dd_4431a,2024-11-13 07:29:00+00:00,2024-11-13 08:00:00+00:00,30
BBDL02_e8dd_4431a,2024-11-13 10:59:00+00:00,2024-11-13 11:30:00+00:00,30
BBDL02_e8dd_4431a,2024-11-13 12:29:00+00:00,2024-11-13 13:00:00+00:00,30
BBDL02_e8dd_4431a,2024-11-13 13:59:00+00:00,2024-11-13 14:30:00+00:00,30
BBDL02_e8dd_4431a,2024-11-13 15:29:00+00:00,2024-11-13 16:00:00+00:00,30
BBDL02_e8dd_4431a,2024-11-13 18:59:00+00:00,2024-11-13 19:30:00+00:00,30
BBDL02_e8dd_4431a,2024-11-13 20:29:00+00:00,2024-11-13 21:00:00+00:00,30
BBDL02_e8dd_4431a,2024-11-14 01:29:00+00:00,2024-11-14 02:00:00+00:00,30
BBDL02_e8dd_4431a,2024-11-14 06:29:00+00:00,2024-11-14 07:00:00+00:00,30
BBDL02_e8dd_4431a,2024-11-14 07:29:00+00:00,2024-11-14 08:00:00+00:00,30
BBDL02_e8dd_4431a,2024-11-14 09:29:00+00:00,2024-11-14 10:00:00+00:00,30
BBDL02_e8dd_4431a,2024-11-14 12:29:00+00:00,2024-11-14 13:00:00+00:00,30
BBDL02_e8dd_4431a,2024-11-14 16:29:00+00:00,2024-11-14 17:00:00+00:00,30
BBDL02_e8dd_4431a,2024-11-14 20:59:00+00:00,2024-11-14 21:30:00+00:00,30
BBDL02_e8dd_4431a,2024-11-15 01:29:00+00:00,2024-11-15 02:00:00+00:00,30
BBDL02_e8dd_4431a,2024-11-15 08:59:00+00:00,2024-11-15 09:30:00+00:00,30
BBDL02_e8dd_4431a,2024-11-15 10:59:00+00:00,2024-11-15 11:30:00+00:00,30
BBDL02_e8dd_4431a,2024-11-15 13:29:00+00:00,2024-11-15 14:00:00+00:00,30
BBDL02_e8dd_4431a,2024-11-15 14:29:00+00:00,2024-11-15 15:00:00+00:00,30
BBDL02_e8dd_4431a,2024-11-15 16:29:00+00:00,2024-11-15 17:00:00+00:00,30
BBDL02_e8dd_4431a,2024-11-15 17:29:00+00:00,2024-11-15 18:00:00+00:00,30
BBDL02_e8dd_4431a,2024-11-16 01:59:00+00:00,2024-11-16 02:30:00+00:00,30
BBDL02_e8dd_4431a,2024-11-16 03:59:00+00:00,2024-11-16 04:30:00+00:00,30
BBDL02_e8dd_4431a,2024-11-16 08:29:00+00:00,2024-11-16 09:00:00+00:00,30
BBDL02_e8dd_4431a,2024-11-16 16:59:00+00:00,2024-11-16 17:30:00+00:00,30
BBDL02_e8dd_4431a,2024-11-16 19:29:00+00:00,2024-11-16 20:00:00+00:00,30
BBDL02_e8dd_4431a,2024-11-16 21:29:00+00:00,2024-11-16 22:00:00+00:00,30
BBDL02_e8dd_4431a,2024-11-16 22:59:00+00:00,2024-11-16 23:30:00+00:00,30
BBDL02_e8dd_4431a,2024-11-16 23:59:00+00:00,2024-11-17 00:30:00+00:00,30
BBDL02_e8dd_4431a,2024-11-17 03:29:00+00:00,2024-11-17 04:00:00+00:00,30
BBDL02_e8dd_4431a,2024-11-17 05:29:00+00:00,2024-11-17 06:00:00+00:00,30
BBDL02_e8dd_4431a,2024-11-17 07:59:00+00:00,2024-11-17 08:30:00+00:00,30
BBDL02_e8dd_4431a,2024-11-17 13:29:00+00:00,2024-11-17 14:00:00+00:00,30
BBDL02_e8dd_4431a,2024-11-17 16:59:00+00:00,2024-11-17 17:30:00+00:00,30
BBDL02_e8dd_4431a,2024-11-17 22:59:00+00:00,2024-11-17 23:30:00+00:00,30
BBDL02_e8dd_4431a,2024-11-18 00:29:00+00:00,2024-11-20 02:30:00+00:00,3000
BBDL02_e8dd_4431a,2024-11-20 03:59:00+00:00,2024-11-20 04:30:00+00:00,30
BBDL02_e8dd_4431a,2024-11-20 08:59:00+00:00,2024-11-20 09:30:00+00:00,30
BBDL02_e8dd_4431a,2024-11-20 13:29:00+00:00,2024-11-20 14:00:00+00:00,30
BBDL02_e8dd_4431a,2024-11-20 17:29:00+00:00,2024-11-20 18:00:00+00:00,30
BBDL02_e8dd_4431a,2024-11-20 20:59:00+00:00,2024-11-20 21:30:00+00:00,30
BBDL02_e8dd_4431a,2024-11-21 04:59:00+00:00,2024-11-21 05:30:00+00:00,30
BBDL02_e8dd_4431a,2024-11-21 06:59:00+00:00,2024-11-21 07:30:00+00:00,30
BBDL02_e8dd_4431a,2024-11-21 09:29:00+00:00,2024-11-21 10:00:00+00:00,30
BBDL02_e8dd_4431a,2024-11-21 12:59:00+00:00,2024-11-21 13:30:00+00:00,30
BBDL02_e8dd_4431a,2024-11-21 15:29:00+00:00,2024-11-21 16:00:00+00:00,30
BBDL02_e8dd_4431a,2024-11-21 21:29:00+00:00,2024-11-21 22:00:00+00:00,30
BBDL02_e8dd_4431a,2024-11-21 22:59:00+00:00,2024-11-23 13:00:00+00:00,2280
BBDL02_e8dd_4431a,2024-11-23 15:29:00+00:00,2024-11-23 16:00:00+00:00,30
BBDL02_e8dd_4431a,2024-11-23 19:29:00+00:00,2024-11-23 20:00:00+00:00,30
BBDL02_e8dd_4431a,2024-11-23 20:59:00+00:00,2024-11-23 21:30:00+00:00,30
BBDL02_e8dd_4431a,2024-11-24 02:59:00+00:00,2024-11-24 03:30:00+00:00,30
BBDL02_e8dd_4431a,2024-11-24 03:59:00+00:00,2024-11-24 04:30:00+00:00,30
BBDL02_e8dd_4431a,2024-11-24 09:29:00+00:00,2024-11-24 10:00:00+00:00,30
BBDL02_e8dd_4431a,2024-11-24 10:59:00+00:00,2024-11-24 11:30:00+00:00,30
BBDL02_e8dd_4431a,2024-11-24 18:29:00+00:00,2024-11-24 19:00:00+00:00,30
BBDL02_e8dd_4431a,2024-11-24 19:59:00+00:00,2024-11-24 20:30:00+00:00,30
BBDL02_e8dd_4431a,2024-11-25 01:29:00+00:00,2024-11-25 02:00:00+00:00,30
BBDL02_e8dd_4431a,2024-11-25 05:02:00+00:00,2024-11-25 05:04:00+00:00,1
BBDL02_e8dd_4431a,2024-11-25 08:29:00+00:00,2024-11-25 09:00:00+00:00,30
BBDL02_e8dd_4431a,2024-11-25 10:59:00+00:00,2024-11-25 11:30:00+00:00,30
BBDL02_e8dd_4431a,2024-11-25 16:59:00+00:00,2024-11-25 17:30:00+00:00,30
BBDL02_e8dd_4431a,2024-11-26 00:29:00+00:00,2024-11-26 01:00:00+00:00,30
BBDL02_e8dd_4431a,2024-11-26 01:29:00+00:00,2024-11-26 02:00:00+00:00,30
BBDL02_e8dd_4431a,2024-11-26 02:29:00+00:00,2024-11-26 03:00:00+00:00,30
BBDL02_e8dd_4431a,2024-11-26 15:29:00+00:00,2024-11-26 16:00:00+00:00,30
BBDL02_e8dd_4431a,2024-11-26 16:29:00+00:00,2024-11-26 17:00:00+00:00,30
BBDL02_e8dd_4431a,2024-11-26 17:29:00+00:00,2024-11-26 18:00:00+00:00,30
BBDL02_e8dd_4431a,2024-11-26 18:59:00+00:00,2024-11-26 19:30:00+00:00,30
BBDL02_e8dd_4431a,2024-11-26 20:59:00+00:00,2024-11-26 21:30:00+00:00,30
BBDL02_e8dd_4431a,2024-11-27 02:29:00+00:00,2024-11-27 03:00:00+00:00,30
BBDL02_e8dd_4431a,2024-11-27 09:29:00+00:00,2024-11-27 10:00:00+00:00,30
BBDL02_e8dd_4431a,2024-11-27 10:29:00+00:00,2024-11-27 11:00:00+00:00,30
BBDL02_e8dd_4431a,2024-11-27 12:59:00+00:00,2024-11-27 13:30:00+00:00,30
BBDL02_e8dd_4431a,2024-11-27 16:59:00+00:00,2024-11-27 17:30:00+00:00,30
BBDL02_e8dd_4431a,2024-11-27 19:29:00+00:00,2024-11-27 20:00:00+00:00,30
BBDL02_e8dd_4431a,2024-11-27 21:59:00+00:00,2024-11-27 22:30:00+00:00,30
BBDL02_e8dd_4431a,2024-11-27 23:59:00+00:00,2024-11-28 00:30:00+00:00,30
BBDL02_e8dd_4431a,2024-11-28 06:29:00+00:00,2024-11-28 07:00:00+00:00,30
BBDL02_e8dd_4431a,2024-11-28 09:29:00+00:00,2024-11-28 10:00:00+00:00,30
BBDL02_e8dd_4431a,2024-11-28 12:59:00+00:00,2024-11-28 13:30:00+00:00,30
BBDL02_e8dd_4431a,2024-11-28 18:29:00+00:00,2024-11-28 19:00:00+00:00,30
BBDL02_e8dd_4431a,2024-11-28 22:29:00+00:00,2024-11-28 23:00:00+00:00,30
BBDL02_e8dd_4431a,2024-11-29 00:29:00+00:00,2024-11-29 01:00:00+00:00,30
BBDL02_e8dd_4431a,2024-11-29 01:29:00+00:00,2024-11-29 02:00:00+00:00,30
BBDL02_e8dd_4431a,2024-11-29 02:59:00+00:00,2024-11-29 03:30:00+00:00,30
BBDL02_e8dd_4431a,2024-11-29 04:29:00+00:00,2024-11-29 05:00:00+00:00,30
BBDL02_e8dd_4431a,2024-11-29 08:29:00+00:00,2024-11-29 09:00:00+00:00,30
BBDL02_e8dd_4431a,2024-11-29 12:29:00+00:00,2024-11-29 13:00:00+00:00,30
BBDL02_e8dd_4431a,2024-11-29 15:29:00+00:00,2024-11-29 16:00:00+00:00,30
BBDL02_e8dd_4431a,2024-11-29 16:29:00+00:00,2024-11-29 17:00:00+00:00,30
BBDL02_e8dd_4431a,2024-11-29 18:29:00+00:00,2024-11-29 19:00:00+00:00,30
BBDL02_e8dd_4431a,2024-11-29 20:59:00+00:00,2024-11-29 21:30:00+00:00,30
BBDL02_e8dd_4431a,2024-11-29 21:59:00+00:00,2024-11-29 22:30:00+00:00,30
BBDL02_e8dd_4431a,2024-11-30 01:59:00+00:00,2024-11-30 02:30:00+00:00,30
BBDL02_e8dd_4431a,2024-11-30 04:29:00+00:00,2024-11-30 05:00:00+00:00,30
BBDL02_e8dd_4431a,2024-11-30 05:59:00+00:00,2024-11-30 06:30:00+00:00,30
BBDL02_e8dd_4431a,2024-11-30 11:29:00+00:00,2024-11-30 12:00:00+00:00,30
BBDL02_e8dd_4431a,2024-11-30 18:59:00+00:00,2024-11-30 19:30:00+00:00,30
BBDL02_e8dd_4431a,2024-11-30 19:59:00+00:00,2024-11-30 20:30:00+00:00,30
BBDL02_e8dd_4431a,2024-11-30 21:59:00+00:00,2024-11-30 22:30:00+00:00,30
BBDL02_e8dd_4431a,2024-11-30 23:29:00+00:00,2024-12-01 00:00:00+00:00,30
BBDL02_e8dd_4431a,2024-12-01 00:59:00+00:00,2024-12-01 01:30:00+00:00,30
BBDL02_e8dd_4431a,2024-12-01 02:59:00+00:00,2024-12-01 03:30:00+00:00,30
BBDL02_e8dd_4431a,2024-12-01 05:29:00+00:00,2024-12-01 06:00:00+00:00,30
BBDL02_e8dd_4431a,2024-12-01 06:29:00+00:00,2024-12-01 07:00:00+00:00,30
BBDL02_e8dd_4431a,2024-12-01 08:59:00+00:00,2024-12-01 09:30:00+00:00,30
BBDL02_e8dd_4431a,2024-12-01 13:29:00+00:00,2024-12-01 14:00:00+00:00,30
BBDL02_e8dd_4431a,2024-12-01 17:29:00+00:00,2024-12-01 18:00:00+00:00,30
BBDL02_e8dd_4431a,2024-12-01 20:29:00+00:00,2024-12-01 21:00:00+00:00,30
BBDL02_e8dd_4431a,2024-12-01 23:29:00+00:00,2024-12-02 00:00:00+00:00,30
BBDL02_e8dd_4431a,2024-12-02 00:29:00+00:00,2024-12-02 01:00:00+00:00,30
BBDL02_e8dd_4431a,2024-12-02 04:29:00+00:00,2024-12-02 05:00:00+00:00,30
BBDL02_e8dd_4431a,2024-12-02 07:59:00+00:00,2024-12-02 08:30:00+00:00,30
BBDL02_e8dd_4431a,2024-12-02 08:59:00+00:00,2024-12-02 09:30:00+00:00,30
BBDL02_e8dd_4431a,2024-12-02 09:59:00+00:00,2024-12-02 10:30:00+00:00,30
BBDL02_e8dd_4431a,2024-12-02 12:29:00+00:00,2024-12-02 13:00:00+00:00,30
BBDL02_e8dd_4431a,2024-12-02 13:29:00+00:00,2024-12-02 14:00:00+00:00,30
BBDL02_e8dd_4431a,2024-12-02 15:29:00+00:00,2024-12-02 16:00:00+00:00,30
BBDL02_e8dd_4431a,2024-12-02 16:59:00+00:00,2024-12-02 17:30:00+00:00,30
BBDL02_e8dd_4431a,2024-12-02 19:29:00+00:00,2024-12-02 20:00:00+00:00,30
BBDL02_e8dd_4431a,2024-12-02 21:29:00+00:00,2024-12-02 22:00:00+00:00,30
BBDL02_e8dd_4431a,2024-12-03 00:59:00+00:00,2024-12-03 01:30:00+00:00,30
BBDL02_e8dd_4431a,2024-12-03 04:29:00+00:00,2024-12-03 05:00:00+00:00,30
BBDL02_e8dd_4431a,2024-12-03 05:29:00+00:00,2024-12-03 06:00:00+00:00,30
BBDL02_e8dd_4431a,2024-12-03 10:29:00+00:00,2024-12-03 11:00:00+00:00,30
BBDL02_e8dd_4431a,2024-12-03 11:29:00+00:00,2024-12-03 12:00:00+00:00,30
BBDL02_e8dd_4431a,2024-12-03 14:59:00+00:00,2024-12-03 15:30:00+00:00,30
BBDL02_e8dd_4431a,2024-12-03 16:59:00+00:00,2024-12-03 17:30:00+00:00,30
BBDL02_e8dd_4431a,2024-12-03 21:29:00+00:00,2024-12-03 22:00:00+00:00,30
BBDL02_e8dd_4431a,2024-12-03 22:29:00+00:00,2024-12-03 23:00:00+00:00,30
BBDL02_e8dd_4431a,2024-12-04 01:29:00+00:00,2024-12-04 02:00:00+00:00,30
BBDL02_e8dd_4431a,2024-12-04 02:59:00+00:00,2024-12-04 03:30:00+00:00,30
BBDL02_e8dd_4431a,2024-12-04 08:59:00+00:00,2024-12-04 09:30:00+00:00,30
BBDL02_e8dd_4431a,2024-12-04 12:59:00+00:00,2024-12-04 13:30:00+00:00,30
BBDL02_e8dd_4431a,2024-12-04 16:59:00+00:00,2024-12-04 17:30:00+00:00,30
BBDL02_e8dd_4431a,2024-12-04 19:59:00+00:00,2024-12-04 20:30:00+00:00,30
BBDL02_e8dd_4431a,2024-12-04 23:29:00+00:00,2024-12-05 00:00:00+00:00,30
BBDL02_e8dd_4431a,2024-12-05 07:29:00+00:00,2024-12-05 08:00:00+00:00,30
BBDL02_e8dd_4431a,2024-12-05 08:59:00+00:00,2024-12-05 09:30:00+00:00,30
BBDL02_e8dd_4431a,2024-12-05 14:59:00+00:00,2024-12-05 15:30:00+00:00,30
BBDL02_e8dd_4431a,2024-12-05 16:29:00+00:00,2024-12-05 17:00:00+00:00,30
BBDL02_e8dd_4431a,2024-12-05 18:59:00+00:00,2024-12-05 19:30:00+00:00,30
BBDL02_e8dd_4431a,2024-12-06 00:59:00+00:00,2024-12-06 01:30:00+00:00,30
BBDL02_e8dd_4431a,2024-12-06 03:29:00+00:00,2024-12-06 04:00:00+00:00,30
BBDL02_e8dd_4431a,2024-12-06 06:29:00+00:00,2024-12-06 07:00:00+00:00,30
BBDL02_e8dd_4431a,2024-12-06 08:29:00+00:00,2024-12-06 09:00:00+00:00,30
BBDL02_e8dd_4431a,2024-12-06 09:59:00+00:00,2024-12-06 10:30:00+00:00,30
BBDL02_e8dd_4431a,2024-12-06 11:29:00+00:00,2024-12-06 12:00:00+00:00,30
BBDL02_e8dd_4431a,2024-12-06 12:59:00+00:00,2024-12-06 13:30:00+00:00,30
BBDL02_e8dd_4431a,2024-12-06 16:59:00+00:00,2024-12-06 17:30:00+00:00,30
BBDL02_e8dd_4431a,2024-12-06 18:59:00+00:00,2024-12-06 19:30:00+00:00,30
BBDL02_e8dd_4431a,2024-12-06 23:59:00+00:00,2024-12-07 00:30:00+00:00,30
BBDL02_e8dd_4431a,2024-12-07 01:59:00+00:00,2024-12-07 02:30:00+00:00,30
BBDL02_e8dd_4431a,2024-12-07 02:59:00+00:00,2024-12-07 03:30:00+00:00,30
BBDL02_e8dd_4431a,2024-12-07 04:29:00+00:00,2024-12-07 05:00:00+00:00,30
BBDL02_e8dd_4431a,2024-12-07 06:59:00+00:00,2024-12-07 07:30:00+00:00,30
BBDL02_e8dd_4431a,2024-12-07 08:29:00+00:00,2024-12-07 09:00:00+00:00,30
BBDL02_e8dd_4431a,2024-12-07 10:29:00+00:00,2024-12-07 11:00:00+00:00,30
BBDL02_e8dd_4431a,2024-12-07 11:29:00+00:00,2024-12-07 12:00:00+00:00,30
BBDL02_e8dd_4431a,2024-12-07 15:59:00+00:00,2024-12-07 16:30:00+00:00,30
BBDL02_e8dd_4431a,2024-12-07 19:59:00+00:00,2024-12-07 20:30:00+00:00,30
BBDL02_e8dd_4431a,2024-12-07 22:59:00+00:00,2024-12-07 23:30:00+00:00,30
BBDL02_e8dd_4431a,2024-12-08 00:29:00+00:00,2024-12-08 01:00:00+00:00,30
BBDL02_e8dd_4431a,2024-12-08 01:29:00+00:00,2024-12-08 02:00:00+00:00,30
BBDL02_e8dd_4431a,2024-12-08 02:29:00+00:00,2024-12-08 03:00:00+00:00,30
BBDL02_e8dd_4431a,2024-12-08 08:59:00+00:00,2024-12-08 09:30:00+00:00,30
